,timestamp,T1,T1_Rad,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 09:05:00,2019-01-02 09:05:00,20.885338098395664,18.513555615912196,3.635730370370368,0.0,3242.9628736579875,35.4851646770056,0.0,3278.4480383349933,104133771.25025147,21.0,25.0,0.3817663341991704,25.0,21.0,0.3817663341991704,-0.5453357614768716,11.224569312388525,-14.503017350723518
2019-01-02 09:10:00,2019-01-02 09:10:00,20.964738968902395,18.57541873112939,3.954560000000015,0.0,997.2816876090219,41.22071254861334,0.0,1038.5024001576353,104956407.26952223,21.0,25.0,0.40131665561517593,25.0,21.0,0.40131665561517593,-0.5285878646827895,10.844956179057078,-11.883458579214714
2019-01-02 09:15:00,2019-01-02 09:15:00,21.12861381045525,18.630911588285414,4.321611851851856,0.0,0.0,1.4522147992259198,0.0,1.4522147992259198,105946408.62997949,21.0,25.0,0.12341360884161645,25.0,21.0,0.12341360884161645,-0.5003216520770272,10.231803048467185,-10.233255263266411
2019-01-02 09:20:00,2019-01-02 09:20:00,20.98217099384948,18.695513480835473,4.721330370370367,0.0,504.25471940867067,1.4522147992259198,0.0,505.7069342078966,105950177.59618965,21.0,25.0,0.12341360884161645,25.0,21.0,0.12341360884161645,-0.5155811103994247,10.558519727752042,-11.064226661959939
2019-01-02 09:25:00,2019-01-02 09:25:00,20.98650938464749,18.737203118775483,5.138160000000028,0.0,381.55275744471015,0.3033820969029107,0.0,381.85613954161306,107413293.00014412,21.0,25.0,0.06240152152682299,25.0,21.0,0.06240152152682299,-0.5113077317790539,10.466008406722707,-10.84786454626432
2019-01-02 09:30:00,2019-01-02 09:30:00,20.962678297811465,18.80049027776198,5.5565451851852,0.0,1055.5632942211992,0.16785020907388892,0.0,1055.731144430273,107531480.89944717,21.0,25.0,0.04721715373378288,25.0,21.0,0.04721715373378288,-0.5091603635501558,10.419819722099447,-11.47555086652972
2019-01-02 09:35:00,2019-01-02 09:35:00,21.852519379187186,18.94192770495266,5.960930370370363,0.0,0.0,1.6737758448424007,0.0,1.6737758448424007,107534579.26386073,21.0,25.0,0.1306259576598734,25.0,21.0,0.1306259576598734,-0.3694061500309902,7.840784995006615,-7.842458770851457
2019-01-02 09:40:00,2019-01-02 09:40:00,21.319479722852975,19.123721014857495,6.335759999999993,0.0,0.0,1.6737758448424007,0.0,1.6737758448424007,107535081.39661418,21.0,25.0,0.1306259576598734,25.0,21.0,0.1306259576598734,-0.42978643479411965,8.852128960917724,-8.853802736762567
2019-01-02 09:45:00,2019-01-02 09:45:00,20.920863574737098,19.31101970093738,6.665478518518512,0.0,2238.2019266275406,1.6737758448424007,0.0,2239.875702472383,108106847.2049603,21.0,25.0,0.1306259576598734,25.0,21.0,0.1306259576598734,-0.4702348134557036,9.617086057075639,-11.856961759548021
2019-01-02 09:50:00,2019-01-02 09:50:00,21.376355546269735,19.629011983141424,6.934530370370396,0.0,0.0,13.554752946465976,0.0,13.554752946465976,108122507.86779319,21.0,25.0,0.2769774884201581,25.0,21.0,0.2769774884201581,-0.37710132928114043,7.961011453310746,-7.9745662062572125
2019-01-02 09:55:00,2019-01-02 09:55:00,20.951013779014943,19.991679024016832,7.12736000000001,0.0,1385.46887634505,13.554752946465976,0.0,1399.0236292915158,108445055.83883974,21.0,25.0,0.2769774884201581,25.0,21.0,0.2769774884201581,-0.4057384727866701,8.430642537582969,-9.829666166874485
2019-01-02 10:00:00,2019-01-02 10:00:00,20.93689464172411,20.43052372120968,7.235119658119686,0.0,1784.7980118433798,3.4117917334029797,0.0,1788.2098035767826,108661911.24198267,21.0,25.0,0.1714517734476999,25.0,21.0,0.1714517734476999,-0.3687353456885916,7.83042426263205,-9.618634066208832
2019-01-02 10:05:00,2019-01-02 10:05:00,20.949693618913614,20.974022873302488,7.310429487179476,0.0,1422.8067377967875,6.951578679145192,0.0,1429.7583164759326,109045795.4987843,21.0,25.0,0.22086875396561823,25.0,21.0,0.22086875396561823,-0.3183632346178184,7.107105688825314,-8.536864005301247
2019-01-02 10:10:00,2019-01-02 10:10:00,20.969836348250908,21.580885959212253,7.370461538461541,0.0,853.1133828026012,3.6686552817689484,0.0,856.7820380843701,109289158.27487051,21.0,25.0,0.17607233380235243,25.0,21.0,0.17607233380235243,-0.26098973323881436,6.414175631634251,-7.270957669718621
2019-01-02 10:15:00,2019-01-02 10:15:00,21.060513667312705,22.24190299420843,7.418420940170961,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109344252.6982939,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,-0.18834668153947617,5.735486051416743,-5.736479694934838
2019-01-02 10:20:00,2019-01-02 10:20:00,21.19647439546651,22.94745698185278,7.457512820512818,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109344550.79134932,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,-0.10481764255796254,5.2275425333894106,-5.228536176907506
2019-01-02 10:25:00,2019-01-02 10:25:00,21.453689279454636,23.711301944367847,7.490942307692308,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109344848.88440475,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,0.0017870892795322087,5.000066110949845,-5.00105975446794
2019-01-02 10:30:00,2019-01-02 10:30:00,21.824402778845922,24.470946812997227,7.521914529914511,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109345146.97746018,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,0.1247423871294856,5.3223367025279344,-5.3233303460460295
