Time,CORE_ZN ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
02:55:00,1.078606E+03,2.405303E+03,3.661321E-02,2.120821E-01,3.492753E+03,1.796819E+03,1.185595E-01,1.584321E-01,2.125680E+03,1.080841E+03,7.215487E-02,9.530182E-02,3.251739E+03,1.787941E+03,1.103784E-01,1.576493E-01,2.148199E+03,1.144070E+03,7.291926E-02,1.008770E-01
02:56:00,1.078606E+03,2.404900E+03,3.661321E-02,2.120466E-01,3.492753E+03,1.795975E+03,1.185595E-01,1.583577E-01,2.125680E+03,1.080294E+03,7.215488E-02,9.525364E-02,3.251739E+03,1.787142E+03,1.103784E-01,1.575789E-01,2.148199E+03,1.143335E+03,7.291926E-02,1.008122E-01
02:57:00,1.078606E+03,2.404498E+03,3.661321E-02,2.120112E-01,3.492753E+03,1.795134E+03,1.185595E-01,1.582835E-01,2.125680E+03,1.079750E+03,7.215488E-02,9.520560E-02,3.251739E+03,1.786346E+03,1.103784E-01,1.575087E-01,2.148199E+03,1.142603E+03,7.291926E-02,1.007476E-01
02:58:00,1.078606E+03,2.404098E+03,3.661321E-02,2.119759E-01,3.492753E+03,1.794295E+03,1.185595E-01,1.582096E-01,2.125680E+03,1.079207E+03,7.215488E-02,9.515772E-02,3.251739E+03,1.785552E+03,1.103784E-01,1.574387E-01,2.148199E+03,1.141873E+03,7.291927E-02,1.006832E-01
02:59:00,1.078606E+03,2.403698E+03,3.661321E-02,2.119406E-01,3.492753E+03,1.793459E+03,1.185595E-01,1.581358E-01,2.125680E+03,1.078665E+03,7.215488E-02,9.510999E-02,3.251739E+03,1.784761E+03,1.103784E-01,1.573689E-01,2.148199E+03,1.141145E+03,7.291927E-02,1.006191E-01
03:00:00,1.078606E+03,2.403300E+03,3.661321E-02,2.119055E-01,3.492754E+03,1.792625E+03,1.185595E-01,1.580623E-01,2.125680E+03,1.078126E+03,7.215488E-02,9.506241E-02,3.251739E+03,1.783973E+03,1.103784E-01,1.572994E-01,2.148199E+03,1.140420E+03,7.291927E-02,1.005552E-01
03:01:00,1.078606E+03,2.402902E+03,3.661322E-02,2.118704E-01,3.492754E+03,1.791794E+03,1.185595E-01,1.579890E-01,2.125680E+03,1.077587E+03,7.215488E-02,9.501494E-02,3.251739E+03,1.783186E+03,1.103784E-01,1.572300E-01,2.148199E+03,1.139697E+03,7.291927E-02,1.004914E-01
03:02:00,1.078606E+03,2.402505E+03,3.661322E-02,2.118354E-01,3.492754E+03,1.790964E+03,1.185595E-01,1.579158E-01,2.125680E+03,1.077050E+03,7.215488E-02,9.496757E-02,3.251739E+03,1.782401E+03,1.103784E-01,1.571608E-01,2.148199E+03,1.138976E+03,7.291927E-02,1.004278E-01
03:03:00,1.078606E+03,2.402109E+03,3.661322E-02,2.118005E-01,3.492754E+03,1.790136E+03,1.185595E-01,1.578428E-01,2.125681E+03,1.076514E+03,7.215489E-02,9.492030E-02,3.251739E+03,1.781618E+03,1.103784E-01,1.570918E-01,2.148199E+03,1.138257E+03,7.291927E-02,1.003644E-01
03:04:00,1.078606E+03,2.401715E+03,3.661322E-02,2.117657E-01,3.492754E+03,1.789309E+03,1.185595E-01,1.577700E-01,2.125681E+03,1.075979E+03,7.215489E-02,9.487314E-02,3.251740E+03,1.780837E+03,1.103784E-01,1.570229E-01,2.148199E+03,1.137540E+03,7.291928E-02,1.003011E-01
03:05:00,1.078606E+03,2.401321E+03,3.661322E-02,2.117310E-01,3.492754E+03,1.788485E+03,1.185595E-01,1.576973E-01,2.125681E+03,1.075446E+03,7.215489E-02,9.482609E-02,3.251740E+03,1.780057E+03,1.103784E-01,1.569542E-01,2.148200E+03,1.136824E+03,7.291928E-02,1.002381E-01
03:06:00,1.078606E+03,2.400928E+03,3.661322E-02,2.116964E-01,3.492754E+03,1.787662E+03,1.185595E-01,1.576247E-01,2.125681E+03,1.074913E+03,7.215489E-02,9.477914E-02,3.251740E+03,1.779280E+03,1.103784E-01,1.568856E-01,2.148200E+03,1.136111E+03,7.291928E-02,1.001752E-01
03:07:00,1.078606E+03,2.400536E+03,3.661322E-02,2.116618E-01,3.492754E+03,1.786841E+03,1.185595E-01,1.575523E-01,2.125681E+03,1.074382E+03,7.215489E-02,9.473229E-02,3.251740E+03,1.778504E+03,1.103785E-01,1.568172E-01,2.148200E+03,1.135399E+03,7.291928E-02,1.001124E-01
03:08:00,1.078606E+03,2.400145E+03,3.661322E-02,2.116274E-01,3.492754E+03,1.786022E+03,1.185595E-01,1.574801E-01,2.125681E+03,1.073852E+03,7.215489E-02,9.468554E-02,3.251740E+03,1.777730E+03,1.103785E-01,1.567489E-01,2.148200E+03,1.134690E+03,7.291928E-02,1.000499E-01
03:09:00,1.078606E+03,2.399755E+03,3.661322E-02,2.115930E-01,3.492754E+03,1.785204E+03,1.185595E-01,1.574080E-01,2.125681E+03,1.073323E+03,7.215490E-02,9.463890E-02,3.251740E+03,1.776957E+03,1.103785E-01,1.566808E-01,2.148200E+03,1.133982E+03,7.291928E-02,9.998745E-02
03:10:00,1.078606E+03,2.399366E+03,3.661322E-02,2.115587E-01,3.492754E+03,1.784388E+03,1.185595E-01,1.573361E-01,2.125681E+03,1.072795E+03,7.215490E-02,9.459236E-02,3.251740E+03,1.776186E+03,1.103785E-01,1.566129E-01,2.148200E+03,1.133276E+03,7.291929E-02,9.992521E-02
03:11:00,1.078606E+03,2.398978E+03,3.661322E-02,2.115245E-01,3.492754E+03,1.783574E+03,1.185595E-01,1.572643E-01,2.125681E+03,1.072268E+03,7.215490E-02,9.454592E-02,3.251740E+03,1.775418E+03,1.103785E-01,1.565451E-01,2.148200E+03,1.132572E+03,7.291929E-02,9.986314E-02
03:12:00,1.078606E+03,2.398591E+03,3.661322E-02,2.114903E-01,3.492754E+03,1.782762E+03,1.185595E-01,1.571927E-01,2.125681E+03,1.071743E+03,7.215490E-02,9.449958E-02,3.251740E+03,1.774650E+03,1.103785E-01,1.564774E-01,2.148200E+03,1.131870E+03,7.291929E-02,9.980123E-02
03:13:00,1.078606E+03,2.398205E+03,3.661322E-02,2.114563E-01,3.492754E+03,1.781951E+03,1.185595E-01,1.571212E-01,2.125681E+03,1.071218E+03,7.215490E-02,9.445334E-02,3.251740E+03,1.773885E+03,1.103785E-01,1.564099E-01,2.148200E+03,1.131170E+03,7.291929E-02,9.973948E-02
03:14:00,1.078606E+03,2.397820E+03,3.661322E-02,2.114223E-01,3.492755E+03,1.781142E+03,1.185595E-01,1.570498E-01,2.125681E+03,1.070695E+03,7.215490E-02,9.440720E-02,3.251740E+03,1.773121E+03,1.103785E-01,1.563426E-01,2.148200E+03,1.130471E+03,7.291929E-02,9.967789E-02
03:15:00,1.078606E+03,2.397435E+03,3.661323E-02,2.113884E-01,3.492755E+03,1.780335E+03,1.185595E-01,1.569787E-01,2.125681E+03,1.070173E+03,7.215491E-02,9.436116E-02,3.251740E+03,1.772359E+03,1.103785E-01,1.562754E-01,2.148200E+03,1.129774E+03,7.291929E-02,9.961647E-02
03:16:00,1.078606E+03,2.397052E+03,3.661323E-02,2.113546E-01,3.492755E+03,1.779529E+03,1.185595E-01,1.569076E-01,2.125681E+03,1.069652E+03,7.215491E-02,9.431522E-02,3.251740E+03,1.771599E+03,1.103785E-01,1.562083E-01,2.148200E+03,1.129080E+03,7.291929E-02,9.955521E-02
03:17:00,1.078606E+03,2.396670E+03,3.661323E-02,2.113209E-01,3.492755E+03,1.778725E+03,1.185596E-01,1.568367E-01,2.125681E+03,1.069132E+03,7.215491E-02,9.426938E-02,3.251740E+03,1.770840E+03,1.103785E-01,1.561414E-01,2.148200E+03,1.128387E+03,7.291930E-02,9.949410E-02
03:18:00,1.078606E+03,2.396288E+03,3.661323E-02,2.112873E-01,3.492755E+03,1.777923E+03,1.185596E-01,1.567660E-01,2.125681E+03,1.068613E+03,7.215491E-02,9.422364E-02,3.251741E+03,1.770083E+03,1.103785E-01,1.560747E-01,2.148200E+03,1.127695E+03,7.291930E-02,9.943316E-02
03:19:00,1.078606E+03,2.395908E+03,3.661323E-02,2.112537E-01,3.492755E+03,1.777122E+03,1.185596E-01,1.566954E-01,2.125681E+03,1.068095E+03,7.215491E-02,9.417799E-02,3.251741E+03,1.769327E+03,1.103785E-01,1.560081E-01,2.148200E+03,1.127006E+03,7.291930E-02,9.937237E-02
03:20:00,1.078606E+03,2.395528E+03,3.661323E-02,2.112203E-01,3.492755E+03,1.776323E+03,1.185596E-01,1.566249E-01,2.125681E+03,1.067579E+03,7.215491E-02,9.413245E-02,3.251741E+03,1.768574E+03,1.103785E-01,1.559416E-01,2.148200E+03,1.126318E+03,7.291930E-02,9.931174E-02
03:21:00,1.078606E+03,2.395149E+03,3.661323E-02,2.111869E-01,3.492755E+03,1.775526E+03,1.185596E-01,1.565546E-01,2.125681E+03,1.067063E+03,7.215491E-02,9.408700E-02,3.251741E+03,1.767822E+03,1.103785E-01,1.558753E-01,2.148200E+03,1.125633E+03,7.291930E-02,9.925127E-02
03:22:00,1.078606E+03,2.394772E+03,3.661323E-02,2.111536E-01,3.492755E+03,1.774730E+03,1.185596E-01,1.564845E-01,2.125681E+03,1.066549E+03,7.215492E-02,9.404164E-02,3.251741E+03,1.767071E+03,1.103785E-01,1.558092E-01,2.148200E+03,1.124949E+03,7.291930E-02,9.919095E-02
03:23:00,1.078606E+03,2.394395E+03,3.661323E-02,2.111203E-01,3.492755E+03,1.773936E+03,1.185596E-01,1.564144E-01,2.125681E+03,1.066036E+03,7.215492E-02,9.399638E-02,3.251741E+03,1.766323E+03,1.103785E-01,1.557431E-01,2.148200E+03,1.124266E+03,7.291930E-02,9.913079E-02
03:24:00,1.078606E+03,2.394019E+03,3.661323E-02,2.110872E-01,3.492755E+03,1.773143E+03,1.185596E-01,1.563445E-01,2.125681E+03,1.065523E+03,7.215492E-02,9.395122E-02,3.251741E+03,1.765575E+03,1.103785E-01,1.556773E-01,2.148200E+03,1.123586E+03,7.291931E-02,9.907079E-02
03:25:00,1.078606E+03,2.393644E+03,3.661323E-02,2.110541E-01,3.492755E+03,1.772352E+03,1.185596E-01,1.562748E-01,2.125682E+03,1.065012E+03,7.215492E-02,9.390616E-02,3.251741E+03,1.764830E+03,1.103785E-01,1.556115E-01,2.148200E+03,1.122907E+03,7.291931E-02,9.901093E-02
03:26:00,1.078606E+03,2.393269E+03,3.661323E-02,2.110211E-01,3.492755E+03,1.771563E+03,1.185596E-01,1.562052E-01,2.125682E+03,1.064502E+03,7.215492E-02,9.386119E-02,3.251741E+03,1.764086E+03,1.103785E-01,1.555459E-01,2.148200E+03,1.122230E+03,7.291931E-02,9.895123E-02
03:27:00,1.078606E+03,2.392896E+03,3.661323E-02,2.109882E-01,3.492755E+03,1.770775E+03,1.185596E-01,1.561357E-01,2.125682E+03,1.063993E+03,7.215492E-02,9.381631E-02,3.251741E+03,1.763344E+03,1.103785E-01,1.554805E-01,2.148200E+03,1.121555E+03,7.291931E-02,9.889169E-02
03:28:00,1.078606E+03,2.392524E+03,3.661323E-02,2.109554E-01,3.492755E+03,1.769989E+03,1.185596E-01,1.560664E-01,2.125682E+03,1.063486E+03,7.215492E-02,9.377153E-02,3.251741E+03,1.762603E+03,1.103785E-01,1.554152E-01,2.148201E+03,1.120881E+03,7.291931E-02,9.883229E-02
03:29:00,1.078606E+03,2.392152E+03,3.661324E-02,2.109226E-01,3.492755E+03,1.769204E+03,1.185596E-01,1.559972E-01,2.125682E+03,1.062979E+03,7.215493E-02,9.372684E-02,3.251741E+03,1.761864E+03,1.103785E-01,1.553500E-01,2.148201E+03,1.120209E+03,7.291931E-02,9.877305E-02
03:30:00,1.078606E+03,2.391782E+03,3.661324E-02,2.108899E-01,3.492756E+03,1.768421E+03,1.185596E-01,1.559282E-01,2.125682E+03,1.062473E+03,7.215493E-02,9.368224E-02,3.251741E+03,1.761127E+03,1.103785E-01,1.552850E-01,2.148201E+03,1.119539E+03,7.291932E-02,9.871395E-02
03:31:00,1.078606E+03,2.391412E+03,3.661324E-02,2.108573E-01,3.492756E+03,1.767640E+03,1.185596E-01,1.558593E-01,2.125682E+03,1.061968E+03,7.215493E-02,9.363774E-02,3.251741E+03,1.760391E+03,1.103785E-01,1.552201E-01,2.148201E+03,1.118870E+03,7.291932E-02,9.865501E-02
03:32:00,1.078606E+03,2.391043E+03,3.661324E-02,2.108248E-01,3.492756E+03,1.766860E+03,1.185596E-01,1.557905E-01,2.125682E+03,1.061465E+03,7.215493E-02,9.359333E-02,3.251741E+03,1.759656E+03,1.103785E-01,1.551554E-01,2.148201E+03,1.118203E+03,7.291932E-02,9.859621E-02
03:33:00,1.078607E+03,2.390675E+03,3.661324E-02,2.107924E-01,3.492756E+03,1.766082E+03,1.185596E-01,1.557219E-01,2.125682E+03,1.060962E+03,7.215493E-02,9.354901E-02,3.251741E+03,1.758924E+03,1.103785E-01,1.550908E-01,2.148201E+03,1.117538E+03,7.291932E-02,9.853757E-02
03:34:00,1.078607E+03,2.390308E+03,3.661324E-02,2.107600E-01,3.492756E+03,1.765305E+03,1.185596E-01,1.556534E-01,2.125682E+03,1.060460E+03,7.215493E-02,9.350479E-02,3.251742E+03,1.758193E+03,1.103785E-01,1.550263E-01,2.148201E+03,1.116875E+03,7.291932E-02,9.847907E-02
03:35:00,1.078607E+03,2.389942E+03,3.661324E-02,2.107277E-01,3.492756E+03,1.764530E+03,1.185596E-01,1.555850E-01,2.125682E+03,1.059960E+03,7.215493E-02,9.346065E-02,3.251742E+03,1.757463E+03,1.103785E-01,1.549620E-01,2.148201E+03,1.116213E+03,7.291932E-02,9.842071E-02
03:36:00,1.078607E+03,2.389577E+03,3.661324E-02,2.106955E-01,3.492756E+03,1.763756E+03,1.185596E-01,1.555168E-01,2.125682E+03,1.059460E+03,7.215494E-02,9.341661E-02,3.251742E+03,1.756735E+03,1.103785E-01,1.548978E-01,2.148201E+03,1.115553E+03,7.291932E-02,9.836250E-02
03:37:00,1.078607E+03,2.389212E+03,3.661324E-02,2.106634E-01,3.492756E+03,1.762984E+03,1.185596E-01,1.554487E-01,2.125682E+03,1.058962E+03,7.215494E-02,9.337266E-02,3.251742E+03,1.756008E+03,1.103785E-01,1.548337E-01,2.148201E+03,1.114894E+03,7.291933E-02,9.830444E-02
03:38:00,1.078607E+03,2.388848E+03,3.661324E-02,2.106313E-01,3.492756E+03,1.762213E+03,1.185596E-01,1.553808E-01,2.125682E+03,1.058464E+03,7.215494E-02,9.332879E-02,3.251742E+03,1.755283E+03,1.103785E-01,1.547698E-01,2.148201E+03,1.114238E+03,7.291933E-02,9.824652E-02
03:39:00,1.078607E+03,2.388486E+03,3.661324E-02,2.105993E-01,3.492756E+03,1.761444E+03,1.185596E-01,1.553129E-01,2.125682E+03,1.057968E+03,7.215494E-02,9.328502E-02,3.251742E+03,1.754560E+03,1.103785E-01,1.547060E-01,2.148201E+03,1.113582E+03,7.291933E-02,9.818875E-02
03:40:00,1.078607E+03,2.388124E+03,3.661324E-02,2.105674E-01,3.492756E+03,1.760676E+03,1.185596E-01,1.552453E-01,2.125682E+03,1.057473E+03,7.215494E-02,9.324134E-02,3.251742E+03,1.753838E+03,1.103785E-01,1.546423E-01,2.148201E+03,1.112929E+03,7.291933E-02,9.813112E-02
03:41:00,1.078607E+03,2.387763E+03,3.661324E-02,2.105356E-01,3.492756E+03,1.759910E+03,1.185596E-01,1.551777E-01,2.125682E+03,1.056978E+03,7.215494E-02,9.319774E-02,3.251742E+03,1.753117E+03,1.103785E-01,1.545788E-01,2.148201E+03,1.112277E+03,7.291933E-02,9.807363E-02
03:42:00,1.078607E+03,2.387402E+03,3.661324E-02,2.105038E-01,3.492756E+03,1.759145E+03,1.185596E-01,1.551103E-01,2.125682E+03,1.056485E+03,7.215494E-02,9.315424E-02,3.251742E+03,1.752398E+03,1.103785E-01,1.545154E-01,2.148201E+03,1.111626E+03,7.291933E-02,9.801628E-02
03:43:00,1.078607E+03,2.387043E+03,3.661324E-02,2.104721E-01,3.492756E+03,1.758382E+03,1.185596E-01,1.550430E-01,2.125682E+03,1.055992E+03,7.215495E-02,9.311082E-02,3.251742E+03,1.751681E+03,1.103785E-01,1.544521E-01,2.148201E+03,1.110978E+03,7.291933E-02,9.795908E-02
03:44:00,1.078607E+03,2.386684E+03,3.661325E-02,2.104405E-01,3.492756E+03,1.757620E+03,1.185596E-01,1.549758E-01,2.125682E+03,1.055501E+03,7.215495E-02,9.306749E-02,3.251742E+03,1.750965E+03,1.103785E-01,1.543890E-01,2.148201E+03,1.110330E+03,7.291934E-02,9.790201E-02
03:45:00,1.078607E+03,2.386327E+03,3.661325E-02,2.104090E-01,3.492756E+03,1.756860E+03,1.185596E-01,1.549087E-01,2.125682E+03,1.055010E+03,7.215495E-02,9.302424E-02,3.251742E+03,1.750250E+03,1.103785E-01,1.543260E-01,2.148201E+03,1.109685E+03,7.291934E-02,9.784509E-02
03:46:00,1.078607E+03,2.385970E+03,3.661325E-02,2.103775E-01,3.492757E+03,1.756101E+03,1.185596E-01,1.548418E-01,2.125682E+03,1.054521E+03,7.215495E-02,9.298109E-02,3.251742E+03,1.749537E+03,1.103785E-01,1.542631E-01,2.148201E+03,1.109041E+03,7.291934E-02,9.778830E-02
03:47:00,1.078607E+03,2.385614E+03,3.661325E-02,2.103461E-01,3.492757E+03,1.755343E+03,1.185596E-01,1.547750E-01,2.125682E+03,1.054033E+03,7.215495E-02,9.293802E-02,3.251742E+03,1.748826E+03,1.103785E-01,1.542004E-01,2.148201E+03,1.108398E+03,7.291934E-02,9.773165E-02
03:48:00,1.078607E+03,2.385258E+03,3.661325E-02,2.103148E-01,3.492757E+03,1.754587E+03,1.185596E-01,1.547084E-01,2.125682E+03,1.053545E+03,7.215495E-02,9.289504E-02,3.251742E+03,1.748115E+03,1.103785E-01,1.541378E-01,2.148201E+03,1.107757E+03,7.291934E-02,9.767514E-02
03:49:00,1.078607E+03,2.384904E+03,3.661325E-02,2.102835E-01,3.492757E+03,1.753833E+03,1.185596E-01,1.546419E-01,2.125683E+03,1.053059E+03,7.215495E-02,9.285214E-02,3.251742E+03,1.747407E+03,1.103785E-01,1.540753E-01,2.148201E+03,1.107118E+03,7.291934E-02,9.761877E-02
03:50:00,1.078607E+03,2.384550E+03,3.661325E-02,2.102523E-01,3.492757E+03,1.753079E+03,1.185596E-01,1.545754E-01,2.125683E+03,1.052573E+03,7.215496E-02,9.280933E-02,3.251743E+03,1.746700E+03,1.103785E-01,1.540129E-01,2.148201E+03,1.106480E+03,7.291934E-02,9.756253E-02
03:51:00,1.078607E+03,2.384198E+03,3.661325E-02,2.102212E-01,3.492757E+03,1.752328E+03,1.185596E-01,1.545092E-01,2.125683E+03,1.052088E+03,7.215496E-02,9.276660E-02,3.251743E+03,1.745994E+03,1.103785E-01,1.539507E-01,2.148201E+03,1.105844E+03,7.291934E-02,9.750643E-02
03:52:00,1.078607E+03,2.383846E+03,3.661325E-02,2.101902E-01,3.492757E+03,1.751577E+03,1.185596E-01,1.544430E-01,2.125683E+03,1.051605E+03,7.215496E-02,9.272396E-02,3.251743E+03,1.745289E+03,1.103786E-01,1.538886E-01,2.148202E+03,1.105209E+03,7.291935E-02,9.745046E-02
03:53:00,1.078607E+03,2.383494E+03,3.661325E-02,2.101592E-01,3.492757E+03,1.750829E+03,1.185596E-01,1.543770E-01,2.125683E+03,1.051122E+03,7.215496E-02,9.268140E-02,3.251743E+03,1.744586E+03,1.103786E-01,1.538266E-01,2.148202E+03,1.104576E+03,7.291935E-02,9.739463E-02
03:54:00,1.078607E+03,2.383144E+03,3.661325E-02,2.101283E-01,3.492757E+03,1.750081E+03,1.185596E-01,1.543111E-01,2.125683E+03,1.050640E+03,7.215496E-02,9.263893E-02,3.251743E+03,1.743885E+03,1.103786E-01,1.537647E-01,2.148202E+03,1.103944E+03,7.291935E-02,9.733893E-02
03:55:00,1.078607E+03,2.382794E+03,3.661325E-02,2.100975E-01,3.492757E+03,1.749335E+03,1.185596E-01,1.542453E-01,2.125683E+03,1.050160E+03,7.215496E-02,9.259654E-02,3.251743E+03,1.743185E+03,1.103786E-01,1.537030E-01,2.148202E+03,1.103314E+03,7.291935E-02,9.728336E-02
03:56:00,1.078607E+03,2.382445E+03,3.661325E-02,2.100667E-01,3.492757E+03,1.748590E+03,1.185596E-01,1.541796E-01,2.125683E+03,1.049680E+03,7.215496E-02,9.255423E-02,3.251743E+03,1.742486E+03,1.103786E-01,1.536414E-01,2.148202E+03,1.102685E+03,7.291935E-02,9.722793E-02
03:57:00,1.078607E+03,2.382097E+03,3.661325E-02,2.100360E-01,3.492757E+03,1.747847E+03,1.185596E-01,1.541141E-01,2.125683E+03,1.049201E+03,7.215497E-02,9.251201E-02,3.251743E+03,1.741789E+03,1.103786E-01,1.535799E-01,2.148202E+03,1.102058E+03,7.291935E-02,9.717263E-02
03:58:00,1.078607E+03,2.381750E+03,3.661325E-02,2.100054E-01,3.492757E+03,1.747105E+03,1.185596E-01,1.540486E-01,2.125683E+03,1.048723E+03,7.215497E-02,9.246986E-02,3.251743E+03,1.741093E+03,1.103786E-01,1.535185E-01,2.148202E+03,1.101433E+03,7.291935E-02,9.711746E-02
03:59:00,1.078607E+03,2.381404E+03,3.661325E-02,2.099749E-01,3.492757E+03,1.746364E+03,1.185596E-01,1.539833E-01,2.125683E+03,1.048246E+03,7.215497E-02,9.242780E-02,3.251743E+03,1.740398E+03,1.103786E-01,1.534573E-01,2.148202E+03,1.100808E+03,7.291936E-02,9.706242E-02
04:00:00,1.078607E+03,2.381058E+03,3.661326E-02,2.099444E-01,3.492757E+03,1.745625E+03,1.185596E-01,1.539182E-01,2.125683E+03,1.047770E+03,7.215497E-02,9.238583E-02,3.251743E+03,1.739705E+03,1.103786E-01,1.533962E-01,2.148202E+03,1.100186E+03,7.291936E-02,9.700751E-02
04:01:00,1.078607E+03,2.380713E+03,3.661326E-02,2.099140E-01,3.492757E+03,1.744888E+03,1.185596E-01,1.538532E-01,2.125683E+03,1.047295E+03,7.215497E-02,9.234397E-02,3.251743E+03,1.739014E+03,1.103786E-01,1.533352E-01,2.148202E+03,1.099565E+03,7.291936E-02,9.695277E-02
04:02:00,1.078607E+03,2.380369E+03,3.661326E-02,2.098836E-01,3.492757E+03,1.744153E+03,1.185596E-01,1.537884E-01,2.125683E+03,1.046822E+03,7.215497E-02,9.230225E-02,3.251743E+03,1.738325E+03,1.103786E-01,1.532745E-01,2.148202E+03,1.098946E+03,7.291936E-02,9.689821E-02
04:03:00,1.078607E+03,2.380025E+03,3.661326E-02,2.098533E-01,3.492758E+03,1.743420E+03,1.185596E-01,1.537238E-01,2.125683E+03,1.046350E+03,7.215497E-02,9.226065E-02,3.251743E+03,1.737638E+03,1.103786E-01,1.532140E-01,2.148202E+03,1.098329E+03,7.291936E-02,9.684382E-02
04:04:00,1.078607E+03,2.379683E+03,3.661326E-02,2.098231E-01,3.492758E+03,1.742690E+03,1.185596E-01,1.536594E-01,2.125683E+03,1.045880E+03,7.215497E-02,9.221918E-02,3.251743E+03,1.736954E+03,1.103786E-01,1.531536E-01,2.148202E+03,1.097714E+03,7.291936E-02,9.678960E-02
04:05:00,1.078607E+03,2.379341E+03,3.661326E-02,2.097930E-01,3.492758E+03,1.741962E+03,1.185597E-01,1.535951E-01,2.125683E+03,1.045411E+03,7.215498E-02,9.217783E-02,3.251743E+03,1.736271E+03,1.103786E-01,1.530934E-01,2.148202E+03,1.097101E+03,7.291936E-02,9.673556E-02
04:06:00,1.078607E+03,2.379000E+03,3.661326E-02,2.097629E-01,3.492758E+03,1.741236E+03,1.185597E-01,1.535311E-01,2.125683E+03,1.044944E+03,7.215498E-02,9.213661E-02,3.251744E+03,1.735591E+03,1.103786E-01,1.530334E-01,2.148202E+03,1.096490E+03,7.291936E-02,9.668169E-02
04:07:00,1.078607E+03,2.378659E+03,3.661326E-02,2.097329E-01,3.492758E+03,1.740512E+03,1.185597E-01,1.534673E-01,2.125683E+03,1.044477E+03,7.215498E-02,9.209551E-02,3.251744E+03,1.734913E+03,1.103786E-01,1.529736E-01,2.148202E+03,1.095881E+03,7.291937E-02,9.662800E-02
04:08:00,1.078607E+03,2.378319E+03,3.661326E-02,2.097029E-01,3.492758E+03,1.739790E+03,1.185597E-01,1.534037E-01,2.125683E+03,1.044013E+03,7.215498E-02,9.205454E-02,3.251744E+03,1.734236E+03,1.103786E-01,1.529140E-01,2.148202E+03,1.095274E+03,7.291937E-02,9.657447E-02
04:09:00,1.078607E+03,2.377981E+03,3.661326E-02,2.096730E-01,3.492758E+03,1.739070E+03,1.185597E-01,1.533402E-01,2.125683E+03,1.043550E+03,7.215498E-02,9.201370E-02,3.251744E+03,1.733562E+03,1.103786E-01,1.528546E-01,2.148202E+03,1.094669E+03,7.291937E-02,9.652112E-02
04:10:00,1.078607E+03,2.377642E+03,3.661326E-02,2.096432E-01,3.492758E+03,1.738353E+03,1.185597E-01,1.532770E-01,2.125683E+03,1.043088E+03,7.215498E-02,9.197298E-02,3.251744E+03,1.732891E+03,1.103786E-01,1.527953E-01,2.148202E+03,1.094066E+03,7.291937E-02,9.646795E-02
