,timestamp,T1,T1_Rad,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 01:00:00,2019-01-02 01:00:00,20.879275089863768,17.349134568461636,-5.6529289281705815,0.0,3414.4419028429315,58.11543367346943,0.0,3472.557336516401,13695505.727375869,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-3.472557336516401
2019-01-02 01:05:00,2019-01-02 01:05:00,20.86502725467875,17.21883448218324,-5.7852626648428895,0.0,3817.410978782814,48.111483353163436,0.0,3865.522462135977,14823275.640034368,21.0,25.0,0.42253718547681274,25.0,21.0,0.42253718547681274,0.0,0.0,-3.865522462135977
2019-01-02 01:10:00,2019-01-02 01:10:00,20.87074848924175,17.097849672563882,-5.917648484848485,0.0,3655.598284071765,58.11543367346943,0.0,3713.7137177452346,15929642.20879555,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-3.7137137177452346
2019-01-02 01:15:00,2019-01-02 01:15:00,20.862797254659313,16.984363546729867,-6.050131106200922,0.0,3880.481686403275,58.11543367346943,0.0,3938.5971200767444,17093965.704810664,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-3.9385971200767442
2019-01-02 01:20:00,2019-01-02 01:20:00,20.86286754496723,16.878283112810152,-6.182755246913587,0.0,3878.4936776945037,58.11543367346943,0.0,3936.609111367973,18269877.701390628,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-3.9366091113679733
2019-01-02 01:25:00,2019-01-02 01:25:00,20.86061090941064,16.778793757017525,-6.3155656249999765,0.0,3942.3177136385025,58.11543367346943,0.0,4000.433147311972,19461902.682652865,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.000433147311972
2019-01-02 01:30:00,2019-01-02 01:30:00,20.858729848191786,16.685259243828796,-6.448606958473647,0.0,3995.519445080813,58.11543367346943,0.0,4053.6348787542825,20670075.135093715,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.053634878754282
2019-01-02 01:35:00,2019-01-02 01:35:00,20.857047492451045,16.597137226179996,-6.581923965347926,0.0,4043.10122360681,58.11543367346943,0.0,4101.21665728028,21893157.90649914,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.10121665728028
2019-01-02 01:40:00,2019-01-02 01:40:00,20.855392562687655,16.513920113799998,-6.715561363636368,0.0,4089.9073179249135,58.11543367346943,0.0,4148.022751598383,23130558.560342666,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.148022751598384
2019-01-02 01:45:00,2019-01-02 01:45:00,20.853792527356347,16.435173992269483,-6.849563871352416,0.0,4135.160842446741,58.11543367346943,0.0,4193.276276120211,24381805.2062071,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.193276276120211
2019-01-02 01:50:00,2019-01-02 01:50:00,20.8522477562841,16.36051345431065,-6.983976206509567,0.0,4178.851337419382,58.11543367346943,0.0,4236.966771092852,25646400.1038711,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.236966771092852
2019-01-02 01:55:00,2019-01-02 01:55:00,20.850753241816676,16.289596638515263,-7.118843087121206,0.0,4221.120433467747,58.11543367346943,0.0,4279.235867141217,26923886.923452877,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.2792358671412165
2019-01-02 02:00:00,2019-01-02 02:00:00,20.849304246468364,16.222130189636687,-7.254491666666695,0.0,4262.102120086675,58.11543367346943,0.0,4320.217553760145,28213855.56840003,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.320217553760145
2019-01-02 02:05:00,2019-01-02 02:05:00,20.847891557129344,16.15790416655784,-7.393309375000001,0.0,4302.056970079155,58.11543367346943,0.0,4360.172403752625,29515957.81105175,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.360172403752625
